GEOID,vics,off,GST.interest,n,hateful_tweets,users,hateful_users,sent_neg,sent_neu,sent_pos,sent_neg_sum,sent_neu_sum,sent_pos_sum,sent_compound,monthly_variation,weekly_variation,ALB,pop2020,tweets_rate,hateful_tweets_prop,hateful_tweets_rate,tweets_per_user,user_rate,hateful_tweets_per_user,hateful_tweets_per_hateful_users,vics_rate,off_rate,vics_off,pc1,pc2,pc3
21221,0,0,0.426791277,53,0,26,0,0.069018868,0.834150943,0.096811321,3.658,44.21,5.131,0.096235849,0.928571429,0.8,0,14569,0.003637861,0,0,1.962962963,0.001784611,0,0,0,0,0,0.297396374,-0.502689163,0.109092994
22059,0,0,0.171339564,68,0,25,0,0.126823529,0.781970588,0.091176471,8.624,53.174,6.2,-0.040538235,0.857142857,0.833333333,3,14950,0.004548495,0,0,2.615384615,0.001672241,0,0,0,0,0,0.119745658,0.495568356,0.094673891
22073,0,0,0.171339564,6445,49,981,31,0.094447479,0.795713421,0.109835997,608.714,5128.373,707.893,0.062126687,0.673371648,0.817610063,3,154679,0.041666936,0.007601613,0.000316785,6.563136456,0.006342167,0.049898167,1.53125,0,0,0,0.000166783,0.472303666,0.052946399
22083,0,0,0.171339564,112,1,48,1,0.102758929,0.7916875,0.105517857,11.509,88.669,11.818,0.031341071,0.95,0.833333333,3,20251,0.005530591,0.008849558,4.94E-05,2.285714286,0.002370253,0.020408163,0.5,0,0,0,0.17419083,0.504803397,0.149885842
22087,0,0,0.414330218,2258,13,412,11,0.083001329,0.809884854,0.107109389,187.417,1828.72,241.853,0.081724446,0.72845953,0.860655738,3,46694,0.048357391,0.005754759,0.000278408,5.467312349,0.008823403,0.031476998,1.083333333,0,0,0,0.071560238,0.468658889,-0.055596274
40071,0,0,0.417445483,617,2,143,2,0.088212318,0.803596434,0.108197731,54.427,495.819,66.758,0.079853971,0.658823529,0.821428571,3,44074,0.013999183,0.003236246,4.54E-05,4.284722222,0.003244543,0.013888889,0.666666667,0,0,0,-0.006979089,0.456182173,-0.04202667
9003,1,0,0.576323988,35184,278,5003,198,0.0811794,0.81317056,0.105648676,2856.216,28610.593,3717.143,0.079884629,0.639644642,0.76305483,0,892153,0.039437182,0.007901094,0.000311606,7.03117506,0.005607783,0.055555556,1.396984925,1.12E-06,0,1,0.111664897,-0.550147203,-0.115462295
5141,0,0,0.352024922,17,0,10,0,0.019764706,0.845058824,0.135235294,0.336,14.366,2.299,0.291788235,0.8,0.5,3,16578,0.001025455,0,0,1.545454545,0.000603209,0,0,0,0,0,-0.178500675,0.435749558,0.240569254
26117,1,1,0.414330218,161,0,64,0,0.078385093,0.819975155,0.101639752,12.62,132.016,16.364,0.079648447,0.866666667,0.923076923,1,63516,0.002534794,0,0,2.476923077,0.00100762,0,0,1.57E-05,1.57E-05,0.5,0.299888801,-0.168239355,0.024193669
26121,0,0,0.414330218,6183,69,611,24,0.082724082,0.817870451,0.099410157,511.483,5056.893,614.653,0.051862251,0.627425614,0.836575875,1,173679,0.035600159,0.011157827,0.000397285,10.10294118,0.003517984,0.112745098,2.76,0,0,0,0.103020984,-0.201553913,-0.062805517
49055,0,0,0.53894081,19,0,18,0,0.017842105,0.863473684,0.118631579,0.339,16.406,2.254,0.405336842,0.833333333,0.666666667,3,2698,0.007042254,0,0,1,0.006671609,0,0,0,0,0,-0.028602464,0.447032421,0.117786105
42081,0,0,0.514018692,2669,19,351,16,0.099582241,0.798958786,0.101458599,265.785,2132.421,270.793,-0.008864444,0.575163399,0.845360825,0,114014,0.023409406,0.007116105,0.000166646,7.582386364,0.003078569,0.053977273,1.117647059,0,0,0,0.129826828,-0.539954287,-0.120396843
19061,0,0,0.420560748,4044,13,531,11,0.04695821,0.843384768,0.109660237,189.899,3410.648,443.466,0.265473813,0.778894472,0.915966387,2,97193,0.041607935,0.003213844,0.000133754,7.601503759,0.005463356,0.02443609,1.083333333,0,0,0,0.188411794,0.149685051,0.021185772
19067,0,0,0.470404984,148,0,32,0,0.070182432,0.810641892,0.119135135,10.387,119.975,17.632,0.110408108,0.736842105,0.888888889,2,15713,0.009418952,0,0,4.484848485,0.00203653,0,0,0,0,0,0.141191253,0.140164735,-0.025749551
19139,0,0,0.429906542,679,6,137,5,0.073805596,0.818640648,0.107558174,50.114,555.857,73.032,0.110262739,0.757575758,0.979591837,2,42703,0.015900522,0.008823529,0.000140505,4.920289855,0.003208206,0.043478261,1,0,0,0,0.225408426,0.155477156,-0.043747544
19143,0,0,0.563862928,21,0,7,0,0.041428571,0.839714286,0.118857143,0.87,17.634,2.496,0.105066667,0.8,0.666666667,2,6016,0.003490691,0,0,2.625,0.001163564,0,0,0,0,0,0.012703707,0.115534147,0.042214317
19153,0,0,0.352024922,32051,274,4511,171,0.073522854,0.820958816,0.10551755,2356.481,26312.551,3381.943,0.103474584,0.663885115,0.813998704,2,485418,0.06602763,0.008548609,0.000564462,7.103501773,0.009293022,0.06072695,1.593023256,0,0,0,0.052838594,0.131275855,-0.026168126
19157,0,0,0.352024922,271,3,71,3,0.09095941,0.783937269,0.125118081,24.65,212.447,33.907,0.094431734,0.765957447,0.941176471,2,18391,0.014735468,0.011029412,0.000163123,3.763888889,0.003860584,0.041666667,0.75,0,0,0,0.200625504,0.157246538,-0.005837916
26101,0,0,0.46105919,634,13,59,4,0.068096215,0.841301262,0.09061041,43.173,533.385,57.447,0.066866877,0.658227848,0.888888889,1,24539,0.025836424,0.020472441,0.000529769,10.56666667,0.002404336,0.216666667,2.6,0,0,0,0.162079501,-0.195334543,-0.079051093
19005,0,0,0.420560748,255,1,18,1,0.077921569,0.82787451,0.094215686,19.87,211.108,24.025,0.026119216,0.911111111,0.962962963,2,13761,0.01853063,0.00390625,7.27E-05,13.42105263,0.001308044,0.052631579,0.5,0,0,0,0.310704472,0.171628267,-0.007351047
19013,0,0,0.420560748,4888,40,888,32,0.081668985,0.81224284,0.106094517,399.198,3970.243,518.59,0.075032815,0.642045455,0.826923077,2,131813,0.037082837,0.008181632,0.00030346,5.498312711,0.006736817,0.044994376,1.212121212,0,0,0,0.046031267,0.12655248,-0.055522093
19019,0,0,0.420560748,510,4,36,2,0.119586275,0.815941176,0.064460784,60.989,416.13,32.875,-0.094955686,0.936619718,0.986111111,2,21141,0.024123741,0.007827789,0.000189206,13.78378378,0.001702852,0.108108108,1.333333333,0,0,0,0.355116001,0.179330638,-0.075998855
20139,0,0,0.373831776,13,0,11,0,0.046615385,0.829538462,0.124,0.606,10.784,1.612,0.218169231,0.666666667,0.5,2,15855,0.000819931,0,0,1.083333333,0.000693787,0,0,0,0,0,-0.201830018,0.092680362,0.168553017
42069,0,0,0.514018692,4954,55,1004,41,0.078244449,0.818469923,0.103287041,387.623,4054.7,511.684,0.080338999,0.573487032,0.748663102,0,210162,0.023572292,0.011099899,0.000261703,4.929353234,0.004777267,0.054726368,1.30952381,0,0,0,0.053042971,-0.552133658,-0.060604684
40115,0,0,0.352024922,459,9,90,6,0.067518519,0.819614379,0.112873638,30.991,376.203,51.809,0.12450719,0.904,0.988235294,3,31283,0.014672506,0.019565217,0.000287696,5.043956044,0.002876962,0.098901099,1.285714286,0,0,0,0.267359556,0.505412836,0.024045962
27045,0,0,0.470404984,34,0,16,0,0.045882353,0.820294118,0.133794118,1.56,27.89,4.549,0.318582353,0.916666667,0.8,0,21031,0.001616661,0,0,2,0.000760782,0,0,0,0,0,0.283519239,-0.508301539,0.140800626
27123,7,6,0.560747664,39130,356,4953,215,0.075102479,0.820962561,0.103938922,2938.76,32124.265,4067.13,0.093110572,0.63371179,0.785672685,0,546598,0.07158826,0.009097646,0.000651301,7.898667743,0.009061504,0.071861122,1.648148148,1.28E-05,1.10E-05,1,0.130728561,-0.547500549,-0.138123022
13099,0,0,0.214953271,75,0,19,0,0.084933333,0.825146667,0.08992,6.37,61.886,6.744,0.075737333,0.933333333,0.833333333,2,10218,0.007339988,0,0,3.75,0.001859464,0,0,0,0,0,0.215140402,0.17121776,0.162082012
16053,0,0,0.339563863,24,0,18,0,0.085083333,0.805708333,0.109125,2.042,19.337,2.619,0.199025,0.8,0.666666667,3,24074,0.000996926,0,0,1.263157895,0.000747695,0,0,0,0,0,-0.044811526,0.458124408,0.121396016
54061,0,0,0.554517134,7539,57,1317,41,0.07595636,0.814358801,0.10968789,572.635,6139.451,826.937,0.114603382,0.67514356,0.854054054,2,106196,0.070991374,0.007559682,0.000536743,5.720030349,0.012401597,0.043247344,1.357142857,0,0,0,0.095399221,0.125424681,-0.137736587
42007,0,0,0.554517134,5188,88,712,27,0.083084811,0.810994025,0.105919622,431.044,4207.437,549.511,0.081639322,0.651906519,0.8125,0,164781,0.031484212,0.016958952,0.000534042,7.276297335,0.004320887,0.12342216,3.142857143,0,0,0,0.157761779,-0.538003652,-0.105314157
48353,0,0,0.230529595,126,0,50,0,0.061246032,0.823166667,0.115579365,7.717,103.719,14.563,0.20127381,0.833333333,0.9,1,14901,0.008455808,0,0,2.470588235,0.003355479,0,0,0,0,0,0.251498657,-0.162925931,0.159261488
48357,0,0,0.345794393,22,0,15,0,0.086727273,0.815954545,0.097363636,1.908,17.951,2.142,0.153277273,0.833333333,0.8,1,9907,0.002220652,0,0,1.375,0.001514081,0,0,0,0,0,0.183626925,-0.179809173,0.103950479
48367,0,0,0.514018692,1874,15,608,12,0.082180363,0.808958378,0.108854322,154.006,1515.988,203.993,0.081003202,0.752941176,0.858585859,1,138447,0.013535866,0.008,0.000108345,3.077175698,0.004391572,0.024630542,1.153846154,0,0,0,0.188768552,-0.191534752,-0.047520355
54069,0,0,0.358255452,1431,9,370,8,0.068959469,0.8234116,0.107640112,98.681,1178.302,154.033,0.129401398,0.742971888,0.939393939,2,41875,0.034173134,0.006284916,0.000214925,3.857142857,0.008835821,0.02425876,1,0,0,0,0.185631929,0.153323953,-0.002743515
28037,0,0,0.289719626,3,0,3,0,0.085,0.889,0.026,0.255,2.667,0.078,-0.009233333,0,0,2,7716,0.000388802,0,0,0.75,0.000388802,0,0,0,0,0,-0.976134531,-0.030479365,0.102903234
28041,0,0,0.38317757,10,0,5,0,0.0082,0.8423,0.1495,0.082,8.423,1.495,0.46725,0,0,2,13619,0.000734268,0,0,1.666666667,0.000367134,0,0,0,0,0,-0.993597279,-0.040724874,0.200015482
48221,0,0,0.514018692,1224,9,324,7,0.074745915,0.813638072,0.111614379,91.489,995.893,136.616,0.113563889,0.671717172,0.861538462,1,60025,0.020391504,0.007346939,0.000149938,3.766153846,0.005397751,0.027692308,1.125,0,0,0,0.140842753,-0.200551235,-0.064939885
48227,0,0,0.464174455,1262,16,189,10,0.100272583,0.781345483,0.118370048,126.544,986.058,149.383,0.057887163,0.496240602,0.795454545,1,36213,0.034849363,0.01266825,0.00044183,6.642105263,0.00521912,0.084210526,1.454545455,0,0,0,-0.008357626,-0.223128717,-0.12115777
38087,0,0,0.436137072,1,0,1,0,0,0.921,0.079,0,0.921,0.079,0.3612,0,0,3,788,0.001269036,0,0,0.5,0.001269036,0,0,0,0,0,-1.042576968,0.28471477,0.149595531
13089,1,0,0.473520249,48058,281,8479,191,0.078779683,0.808079009,0.113140851,3785.994,38834.661,5437.323,0.122945293,0.669854051,0.837306566,2,755287,0.063628793,0.00584698,0.000372044,5.667216981,0.011226196,0.033136792,1.463541667,1.32E-06,0,1,0.077452589,0.123971074,-0.110194392
12061,0,0,0.495327103,7545,103,966,42,0.092915971,0.812164215,0.094915308,701.051,6127.779,716.136,-0.001271756,0.68707483,0.762820513,3,156964,0.048068347,0.013649616,0.000656201,7.802481903,0.006154277,0.106514995,2.395348837,0,0,0,-0.015267987,0.449366229,-0.120537221
13285,0,0,0.473520249,1086,7,279,6,0.080729282,0.804075506,0.115197974,87.672,873.226,125.105,0.124560866,0.668639053,0.865384615,2,70095,0.015493259,0.006439742,9.99E-05,3.878571429,0.003980312,0.025,1,0,0,0,0.086364087,0.130306052,-0.05846951
17085,0,0,0.429906542,117,0,64,0,0.077854701,0.831452991,0.090726496,9.109,97.28,10.615,0.057799145,0.764705882,0.875,1,21429,0.005459891,0,0,1.8,0.002986607,0,0,0,0,0,0.201511988,-0.18376313,0.008442205
17089,0,0,0.557632399,10820,96,2003,60,0.076984196,0.814317468,0.108698059,832.969,8810.915,1176.113,0.097236506,0.677559913,0.85326087,1,531756,0.020347678,0.008871638,0.000180534,5.399201597,0.003766765,0.047904192,1.573770492,0,0,0,0.141874309,-0.20319353,-0.092629158
45039,0,0,0.330218069,124,1,43,1,0.051717742,0.791048387,0.157241935,6.413,98.09,19.498,0.306503226,0.789473684,0.875,1,22406,0.005534232,0.008,4.46E-05,2.818181818,0.001919129,0.022727273,0.5,0,0,0,0.20625861,-0.177124507,0.125878757
13115,0,0,0.473520249,2186,22,430,20,0.061306953,0.810872827,0.127822964,134.017,1772.568,279.421,0.208676395,0.652173913,0.896907216,2,97805,0.022350596,0.010059442,0.000224937,5.071925754,0.004396503,0.051044084,1.047619048,0,0,0,0.098223396,0.131128932,-0.050595715
42021,0,0,0.473520249,2946,25,437,21,0.085704345,0.807267821,0.107025798,252.485,2378.211,315.298,0.053190088,0.688346883,0.848214286,0,131611,0.022384147,0.008483203,0.000189954,6.726027397,0.003320391,0.057077626,1.136363636,0,0,0,0.197322046,-0.525469356,-0.045338127
18141,0,0,0.601246106,14727,118,2111,78,0.073372853,0.819549399,0.10707802,1080.562,12069.504,1576.938,0.110608318,0.656900212,0.787356322,3,270881,0.054367047,0.00801195,0.000435616,6.973011364,0.00779309,0.055871212,1.493670886,0,0,0,-0.019698251,0.441232932,-0.14829309
18149,0,0,0.601246106,121,2,24,2,0.131099174,0.784876033,0.084024793,15.863,94.97,10.167,-0.153833884,0.833333333,0.909090909,3,22996,0.005261785,0.016393443,8.70E-05,4.84,0.00104366,0.08,0.666666667,0,0,0,0.181906732,0.477375886,-0.188202521
13125,0,0,0.314641745,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2984,0,0,0,0,0,0,0,0,0,0,-1.137868471,-0.062375887,-0.405845306
13255,0,0,0.473520249,914,3,225,3,0.090734136,0.808737418,0.100528446,82.931,739.186,91.883,0.039928446,0.792682927,0.939393939,2,66043,0.013839468,0.003278689,4.54E-05,4.044247788,0.003406871,0.013274336,0.75,0,0,0,0.219650211,0.153063106,-0.064190672
13259,0,0,0.563862928,14,0,13,0,0.056428571,0.804285714,0.139285714,0.79,11.26,1.95,0.242428571,0.5,0.5,2,6446,0.00217189,0,0,1,0.002016755,0,0,0,0,0,-0.297806924,0.063422426,0.016540384
8081,0,0,0.563862928,144,0,30,0,0.101451389,0.795611111,0.102972222,14.609,114.568,14.828,0.034714583,0.7,0.888888889,2,13150,0.01095057,0,0,4.64516129,0.002281369,0,0,0,0,0,0.127113974,0.132132063,-0.125885602
27001,0,0,0.560747664,7,0,7,0,0.015142857,0.798714286,0.186285714,0.106,5.591,1.304,0.599814286,0.666666667,0.5,0,15826,0.00044231,0,0,0.875,0.00044231,0,0,0,0,0,-0.101473862,-0.57747309,0.188685157
42037,0,0,0.514018692,775,11,218,9,0.072458065,0.82452,0.103024516,56.155,639.003,79.844,0.093887484,0.744186047,0.934782609,0,65390,0.011851965,0.014175258,0.000168221,3.538812785,0.003333843,0.050228311,1.1,0,0,0,0.293174609,-0.512520495,-0.050563455
17069,0,0,0,3,0,3,0,0.054666667,0.778333333,0.167,0.164,2.335,0.501,0.414633333,0.5,0.5,1,3890,0.000771208,0,0,0.75,0.000771208,0,0,0,0,0,-0.266502057,-0.232915141,0.350657094
17151,0,0,0,10,0,5,0,0.0085,0.8573,0.1342,0.085,8.573,1.342,0.39738,0.75,0.5,1,4177,0.002394063,0,0,1.666666667,0.001197031,0,0,0,0,0,-0.116455463,-0.206768156,0.4604449
26077,0,0,0.414330218,13903,107,1822,73,0.084189599,0.812278573,0.103533482,1170.488,11293.109,1439.426,0.059784859,0.684463895,0.787925697,1,264322,0.052598724,0.007695627,0.000404809,7.626439934,0.006893108,0.05869446,1.445945946,0,0,0,0.100436869,-0.20083194,-0.033388279
42107,0,0,0.514018692,2627,13,331,10,0.076848877,0.825662733,0.097485344,201.882,2169.016,256.094,0.06414389,0.763705104,0.930555556,0,141935,0.018508472,0.004946728,9.16E-05,7.912650602,0.002332053,0.039156627,1.181818182,0,0,0,0.304249144,-0.510596827,-0.055366986
17071,0,0,0.429906542,5,0,3,0,0.0074,0.8942,0.0984,0.037,4.471,0.492,0.26086,0,0,1,6737,0.00074217,0,0,1.25,0.000445302,0,0,0,0,0,-0.933883611,-0.370921173,0.157326566
30037,0,0,0.470404984,0,0,0,0,0,0,0,0,0,0,0,0,0,3,814,0,0,0,0,0,0,0,0,0,0,-1.18633981,0.256886091,-0.499554133
30051,0,0,0.112149533,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2455,0,0,0,0,0,0,0,0,0,0,-1.197584929,0.27768344,-0.314906525
27005,0,0,0.482866044,164,1,80,1,0.037317073,0.855823171,0.106859756,6.12,140.355,17.525,0.216701829,0.892857143,0.9,0,34227,0.004791539,0.006060606,2.92E-05,2.024691358,0.002337336,0.012345679,0.5,0,0,0,0.3473323,-0.500144871,0.082711894
38023,0,0,0.436137072,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2289,0,0,0,0,0,0,0,0,0,0,-1.18741543,0.258875403,-0.481892188
51173,0,0,0.38317757,127,1,56,1,0.086834646,0.813165354,0.10003937,11.028,103.272,12.705,0.068444882,0.80952381,0.875,3,30539,0.004158617,0.0078125,3.27E-05,2.228070175,0.001833721,0.01754386,0.5,0,0,0,0.122876642,0.480896147,0.009097989
1077,0,0,0.420560748,1927,12,406,10,0.071464453,0.81176959,0.116780488,137.712,1564.28,225.036,0.144303633,0.544303797,0.771084337,3,92870,0.020749435,0.006224066,0.000129213,4.734643735,0.004371702,0.029484029,1.090909091,0,0,0,-0.115597469,0.436862411,-0.04434136
1083,0,0,0.420560748,752,7,220,7,0.059014628,0.824567819,0.116424202,44.379,620.075,87.551,0.198084574,0.752,0.931818182,3,96921,0.007758896,0.009296149,7.22E-05,3.402714932,0.00226989,0.031674208,0.875,0,0,0,0.126998465,0.47731543,-0.004106222
13067,1,0,0.473520249,32730,228,6473,180,0.083173694,0.804831806,0.11199447,2722.275,26342.145,3665.579,0.103396606,0.664582926,0.79303548,2,756653,0.043256288,0.006965873,0.000301327,5.055607044,0.00855478,0.035217794,1.259668508,1.32E-06,0,1,0.038540443,0.118548324,-0.089504403
13081,0,0,0.211838006,257,1,101,1,0.11022179,0.774906615,0.114883268,28.327,199.151,29.525,0.046503502,0.789473684,0.9375,2,22509,0.011417655,0.003875969,4.44E-05,2.519607843,0.004487094,0.009803922,0.5,0,0,0,0.20872195,0.168332265,0.056710125
37097,0,0,0.457943925,5912,40,1147,33,0.070106055,0.81589276,0.113998816,414.467,4823.558,673.961,0.136049915,0.653217012,0.789272031,1,178853,0.033055079,0.006764756,0.000223647,5.149825784,0.006413088,0.034843206,1.176470588,0,0,0,0.07539424,-0.207691713,-0.021503481
37169,0,0,0.401869159,380,4,79,2,0.059628947,0.839265789,0.101086842,22.659,318.921,38.413,0.142607895,0.753846154,0.952380952,1,45688,0.008317282,0.010498688,8.76E-05,4.75,0.001729119,0.05,1.333333333,0,0,0,0.25258788,-0.175353859,0.013432268
51510,0,0,0.607476636,19524,167,3085,103,0.075963532,0.820292922,0.103738168,1483.112,16015.399,2025.384,0.084263056,0.693421847,0.856854839,3,158309,0.123328427,0.008553137,0.001054899,6.326636423,0.019487205,0.05411536,1.605769231,0,0,0,0.068302538,0.453607941,-0.224156903
51013,0,0,0.607476636,42965,352,5853,209,0.081217549,0.825236378,0.093547958,3489.512,35456.281,4019.288,0.028018033,0.68719611,0.838028169,3,236434,0.181720903,0.008192524,0.001488788,7.339426033,0.024755323,0.060129826,1.676190476,0,0,0,0.062781119,0.451592134,-0.279982562
13165,0,0,0.314641745,17,0,12,0,0.076470588,0.825235294,0.098352941,1.3,14.029,1.672,0.055341176,0.75,0.666666667,2,8787,0.001934676,0,0,1.307692308,0.001365654,0,0,0,0,0,-0.020906153,0.125965285,0.117771814
26073,0,0,0.436137072,2593,14,557,12,0.078383725,0.812486309,0.109131122,203.249,2106.777,282.977,0.112926224,0.742924528,0.893939394,1,70363,0.036851754,0.00539707,0.000198968,4.646953405,0.007916092,0.025089606,1.076923077,0,0,0,0.20930411,-0.184241475,-0.028168203
18005,0,0,0.470404984,2349,18,391,13,0.076542358,0.829330353,0.094126437,179.798,1948.097,221.103,0.059755172,0.701086957,0.815533981,3,83280,0.028206052,0.007659574,0.000216138,5.992346939,0.004695005,0.045918367,1.285714286,0,0,0,0.020547363,0.457037972,-0.064855413
18015,0,0,0.470404984,91,0,28,0,0.087527473,0.847912088,0.064582418,7.965,77.16,5.877,-0.000262637,0.965517241,0.981818182,3,20137,0.004519045,0,0,3.137931034,0.001390475,0,0,0,0,0,0.302151141,0.505455161,-0.032243152
16071,0,0,0.53894081,1,0,1,0,0.079,0.921,0,0.079,0.921,0,-0.2263,0,0,3,4429,0.000225785,0,0,0.5,0.000225785,0,0,0,0,0,-1.017886084,0.283980607,-0.067741663
17167,0,0,0.445482866,8793,84,1070,39,0.082690208,0.819149551,0.098159672,727.095,7202.782,863.118,0.042149039,0.60375817,0.734417344,1,195963,0.044870715,0.009551967,0.000428652,8.210084034,0.005460214,0.078431373,2.1,0,0,0,0.012797028,-0.217547503,-0.057203973
18163,0,0,0.364485981,8583,74,1349,56,0.080931726,0.807411395,0.111657812,694.637,6930.012,958.359,0.098505324,0.645461044,0.793103448,3,181548,0.047276753,0.00862069,0.000407606,6.357777778,0.007430542,0.054814815,1.298245614,0,0,0,-0.030446543,0.454643711,-0.033865227
18165,0,0,0.339563863,73,0,35,0,0.061808219,0.815849315,0.122383562,4.512,59.557,8.934,0.205815068,0.857142857,0.888888889,3,15485,0.00471424,0,0,2.027777778,0.002260252,0,0,0,0,0,0.153695437,0.488707687,0.089126039
18169,0,0,0.342679128,931,2,153,2,0.043906552,0.854100967,0.102002148,40.877,795.168,94.964,0.196737057,0.678571429,0.875,3,31198,0.029841657,0.002145923,6.41E-05,6.045454545,0.004904161,0.012987013,0.666666667,0,0,0,0.038342228,0.466784883,0.034683893
54055,0,0,0.280373832,560,2,151,2,0.0887375,0.81535,0.095914286,49.693,456.596,53.712,0.051241071,0.712643678,0.9375,2,59370,0.009432373,0.003565062,3.37E-05,3.684210526,0.002543372,0.013157895,0.666666667,0,0,0,0.161817775,0.155044027,0.019758089
13299,0,0,0.417445483,315,2,104,2,0.10575873,0.769907937,0.124333333,33.314,242.521,39.165,0.092208254,0.731707317,0.928571429,2,35745,0.008812421,0.006329114,5.60E-05,3,0.002909498,0.019047619,0.666666667,0,0,0,0.171703484,0.148647945,-0.051753765
26093,0,0,0.903426791,3487,42,856,28,0.078853169,0.808846573,0.112295956,274.961,2820.448,391.576,0.101839748,0.667826087,0.879120879,1,190832,0.018272617,0.012041284,0.000220089,4.068844807,0.004485621,0.049008168,1.448275862,0,0,0,0.165650313,-0.221329579,-0.280941606
17203,0,0,0.482866044,438,3,86,3,0.05513242,0.827228311,0.117657534,24.148,362.326,51.534,0.21398105,0.72,0.958333333,1,38503,0.011375737,0.006833713,7.79E-05,5.034482759,0.002233592,0.034482759,0.75,0,0,0,0.23568606,-0.183653925,-0.022855545
8085,0,0,0.124610592,548,1,94,1,0.102268248,0.802822993,0.094923358,56.043,439.947,52.018,0.025820803,0.807692308,0.96969697,2,42280,0.012961211,0.001821494,2.37E-05,5.768421053,0.002223273,0.010526316,0.5,0,0,0,0.241932909,0.178863697,0.099673225
12021,0,0,0.551401869,6426,58,1847,40,0.069277622,0.81768503,0.113035792,445.178,5254.444,726.368,0.148893277,0.705656759,0.833333333,3,379345,0.016939725,0.009024428,0.000152895,3.477272727,0.004868919,0.031385281,1.414634146,0,0,0,0.033910705,0.454117002,-0.082073818
12051,0,0,0.551401869,356,0,91,0,0.084662921,0.812258427,0.103058989,30.14,289.164,36.689,0.101524438,0.784615385,0.947368421,3,41472,0.008584105,0,0,3.869565217,0.002194252,0,0,0,0,0,0.165362811,0.476268587,-0.099212765
17147,0,0,0.445482866,228,4,48,4,0.058157895,0.823684211,0.118149123,13.26,187.8,26.938,0.200573246,0.857142857,0.96,1,16412,0.013892274,0.017467249,0.000243724,4.653061224,0.002924689,0.081632653,0.8,0,0,0,0.323052951,-0.165734222,0.022945949
48097,0,0,0.514018692,541,6,153,6,0.074573013,0.808334566,0.117103512,40.344,437.309,63.353,0.122365619,0.848,0.973684211,1,40428,0.013381815,0.011070111,0.000148412,3.512987013,0.003784506,0.038961039,0.857142857,0,0,0,0.331391506,-0.168396655,-0.042230297
48113,3,3,0.514018692,255046,1666,35716,1142,0.084735044,0.806200246,0.109065086,21611.334,205618.148,27816.614,0.08320698,0.668180514,0.812580959,1,2622634,0.097248034,0.006532129,0.000635239,7.140745303,0.01361837,0.046644455,1.457567804,1.14E-06,1.14E-06,0.75,0.121494308,-0.20909541,-0.16646379
13307,0,0,0.563862928,2,0,2,0,0.064,0.7275,0.2085,0.128,1.455,0.417,0.58395,0,0,2,2587,0.000773096,0,0,0.666666667,0.000773096,0,0,0,0,0,-0.985501516,-0.049680536,0.075294463
17141,0,0,0.401869159,601,4,144,4,0.078657238,0.810053245,0.111312812,47.273,486.842,66.899,0.110606656,0.81512605,0.981818182,1,50793,0.011832339,0.006644518,7.88E-05,4.144827586,0.002835036,0.027586207,0.8,0,0,0,0.313642423,-0.164484411,0.001284426
17157,0,0,0.492211838,137,1,65,1,0.066562044,0.815919708,0.117525547,9.119,111.781,16.101,0.144552555,0.827586207,0.916666667,1,31973,0.004284865,0.007246377,3.13E-05,2.075757576,0.002032965,0.015151515,0.5,0,0,0,0.270954525,-0.176397587,0.00273134
47109,0,0,0.401869159,429,2,18,2,0.098223776,0.807410256,0.094344988,42.138,346.379,40.474,-0.019813986,0.959459459,0.952380952,3,25814,0.016618889,0.004651163,7.75E-05,22.57894737,0.000697296,0.105263158,0.666666667,0,0,0,0.285077963,0.506222894,-0.024989162
47113,0,0,0.115264798,3143,28,588,21,0.075554566,0.816415208,0.108028317,237.468,2565.993,339.533,0.10534168,0.708154506,0.895424837,3,97838,0.032124532,0.008905852,0.000286187,5.336162988,0.006009935,0.0475382,1.272727273,0,0,0,0.072878559,0.48729887,0.099746992
48445,0,0,0.339563863,64,1,30,1,0.068875,0.83028125,0.100828125,4.408,53.138,6.453,0.097515625,0.916666667,0.9,1,12408,0.005157963,0.015384615,8.06E-05,2.064516129,0.002417795,0.032258065,0.5,0,0,0,0.311066432,-0.159172033,0.100013704
48483,0,0,0.345794393,9,0,9,0,0.050888889,0.875888889,0.073222222,0.458,7.883,0.659,0.038477778,0.5,0,1,5187,0.001735107,0,0,0.9,0.001735107,0,0,0,0,0,-0.619528187,-0.308096053,0.269368603
53039,0,0,0.635514019,428,9,133,4,0.082535047,0.821247664,0.096214953,35.325,351.494,41.18,0.053065654,0.698412698,0.964285714,2,22055,0.01940603,0.020979021,0.000408071,3.194029851,0.006030379,0.067164179,1.8,0,0,0,0.190211438,0.136092817,-0.192474644
54035,0,0,0.619937695,469,2,49,2,0.078530917,0.814646055,0.106810235,36.831,382.069,50.094,0.109636461,0.833333333,0.962962963,2,28793,0.016288681,0.004255319,6.95E-05,9.38,0.001701803,0.04,0.666666667,0,0,0,0.266099678,0.151085009,-0.117319022
48127,0,0,0.510903427,192,0,58,0,0.106046875,0.776927083,0.117057292,20.361,149.17,22.475,0.061807292,0.828571429,0.9,1,10232,0.01876466,0,0,3.254237288,0.005668491,0,0,0,0,0,0.266550854,-0.177495446,-0.055462548
